epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
32,0.29032637066537215,0.9138240574506283,0.8849441489028271,0.3294650326515066,0.9051724137931034,0.8812388931200813,0.001,8.26358962059021
33,0.32991868514346906,0.8725314183123878,0.8345283543360027,0.3440346173171339,0.8793103448275862,0.8520652495652495,0.001,7.926866769790649
34,0.28397813278854,0.9210053859964094,0.8984748627209257,0.30558113188579167,0.9224137931034483,0.9083869936689408,0.001,8.15441107749939
35,0.29727566520444365,0.8994614003590664,0.874139320879932,0.3455522358417511,0.8793103448275862,0.8509097162834858,0.001,8.271905660629272
36,0.3325200237106378,0.8886894075403949,0.8565389287441075,0.3082857604684501,0.9310344827586207,0.9146615726973749,0.001,8.45858383178711
37,0.33704563488438055,0.8833034111310593,0.8542109364208409,0.30824037975278396,0.9137931034482759,0.8831114758382504,0.001,8.363068342208862
38,0.3018677837651765,0.8886894075403949,0.8548769863086758,0.3213555751175716,0.896551724137931,0.8714353521138488,0.001,8.310701370239258
39,0.29856922286203136,0.8994614003590664,0.8686442071984242,0.3079606983168372,0.9224137931034483,0.9109117738780542,0.001,8.074379682540894
40,0.27706024655319844,0.9174147217235189,0.8951790386977404,0.30530666277326385,0.9137931034482759,0.8915406576646951,0.001,7.9800450801849365
41,0.2742312338129622,0.9120287253141831,0.8883176772758604,0.30696178921337786,0.9137931034482759,0.8937644876102855,0.001,7.995050430297852
42,0.28395656703618527,0.9048473967684022,0.8751339820776163,0.33389394139421397,0.8879310344827587,0.8590840364824659,0.001,8.145325183868408
43,0.28324713813445296,0.9084380610412927,0.8855501556247134,0.291996156347209,0.9310344827586207,0.916507005670141,0.001,8.156927108764648
44,0.27718984556369336,0.9012567324955116,0.8736950807421703,0.31521501006751224,0.9051724137931034,0.889303760703355,0.001,8.072379350662231
45,0.26603906822375806,0.9174147217235189,0.8960564253507156,0.2965607088187645,0.9137931034482759,0.8915406576646951,0.001,8.397750854492188
46,0.3133245482907047,0.895870736086176,0.8675924672150795,0.3041447380493427,0.896551724137931,0.8778393656863284,0.001,8.173009157180786
47,0.27074714457111254,0.9156193895870736,0.8949575836520813,0.3025828003883362,0.9051724137931034,0.8845429080723198,0.001,7.961091041564941
48,0.2981385267080482,0.8886894075403949,0.8562469989713508,0.3029522803323022,0.8879310344827587,0.8594416892313765,0.001,8.13545846939087
49,0.29940726491664427,0.9012567324955116,0.8707238540601858,0.3084501911853922,0.8879310344827587,0.8590840364824659,0.001,8.18333387374878
50,0.25579794240811143,0.9102333931777379,0.88320015402923,0.28405901686898594,0.9224137931034483,0.9065830721003134,0.001,8.279032468795776
