epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
1,0.49843592611367227,0.8240574506283662,0.7688900024724994,0.40126579486090563,0.8448275862068966,0.8115997311273808,5e-05,32.41030740737915
2,0.1363151557877312,0.9497307001795332,0.9290313665835231,0.1731826461578623,0.9224137931034483,0.8972824747912579,5e-05,31.945364713668823
3,0.04844474015988182,0.9874326750448833,0.9822699040090344,0.22056256197714086,0.9310344827586207,0.9093266308520624,5e-05,31.663105487823486
4,0.019323926280240933,0.9982046678635548,0.9975155279503106,0.2684065045724655,0.9137931034482759,0.8831533456533457,5e-05,32.10907483100891
5,0.08295812125566886,0.9712746858168761,0.9599985078461823,0.24122013087416516,0.9310344827586207,0.9100935346990919,5e-05,32.33682179450989
6,0.04700853302573227,0.9892280071813285,0.9845214065513377,0.20844660450078162,0.9310344827586207,0.8972853411279573,5e-05,32.62440347671509
7,0.10285259003515224,0.9622980251346499,0.9467306490835167,0.12680993970997376,0.9568965517241379,0.9439036403640364,5e-05,33.328174114227295
8,0.05823141514846998,0.9784560143626571,0.9732767840974474,0.4491053855624692,0.853448275862069,0.8073173421560519,5e-05,32.30346441268921
9,0.05303682404347901,0.9838420107719928,0.9825873415997076,0.09169584193170585,0.9741379310344828,0.9638933109900852,5e-05,32.351144790649414
10,0.009178392912630708,0.9982046678635548,0.99746744139451,0.1656633833712288,0.9482758620689655,0.9275,5e-05,32.283159255981445
11,0.0027421377898115312,1.0,1.0,0.13915807313831716,0.9655172413793104,0.9510023041474653,5e-05,32.33117699623108
12,0.0019194422527157853,1.0,1.0,0.14063910680726685,0.9482758620689655,0.9261111111111111,5e-05,32.34607696533203
13,0.0014920515380089155,1.0,1.0,0.11955132296084073,0.9741379310344828,0.9628198493473636,5e-05,32.37449598312378
14,0.008117964316520647,0.9982046678635548,0.997433260663897,0.22160352722356289,0.9482758620689655,0.9282163178780589,5e-05,32.39994764328003
15,0.016518166149954716,0.9982046678635548,0.9974307242557746,0.1515453709931723,0.9655172413793104,0.9544264888713222,5e-05,32.46289539337158
16,0.0007130776254436807,1.0,1.0,0.12978196807269907,0.9741379310344828,0.9632230751538152,5e-05,32.74285364151001
17,0.0006815319549780559,1.0,1.0,0.12991429524142936,0.9827586206896551,0.9753787878787878,5e-05,32.57373046875
18,0.0005348324801298811,1.0,1.0,0.13687578033944914,0.9741379310344828,0.9628198493473636,5e-05,32.5943489074707
19,0.0004726957309910864,1.0,1.0,0.13449204886324126,0.9741379310344828,0.9628198493473636,5e-05,32.47418189048767
20,0.00041477768070083713,1.0,1.0,0.13331524651610002,0.9741379310344828,0.9628198493473636,5e-05,32.48299264907837
21,0.00037975323923004043,1.0,1.0,0.13309669037196978,0.9741379310344828,0.9628198493473636,5e-05,32.45592713356018
22,0.0003545206088005921,1.0,1.0,0.13330953276981117,0.9741379310344828,0.9628198493473636,5e-05,32.50849461555481
23,0.0003312542420656034,1.0,1.0,0.13366055354307374,0.9741379310344828,0.9628198493473636,5e-05,32.53677558898926
